employee_id,full_name,gender,age,date_of_birth,marital_status,education_level,domicile_city,domicile_province,hire_date,employment_status,department_id,job_id,manager_id,work_location,employee_type
1364,Pandu Simanjuntak,Male,33,1992-04-18,Single,Bachelor,Jakarta,DKI Jakarta,2017-01-26,Active,1,3,1001,Remote,Permanent
1365,Dimas Maulana,Male,35,1990-08-22,Married,Master,Jakarta,DKI Jakarta,2022-09-09,Active,5,12,1005,Remote,Permanent
1366,Umi Sari,Female,36,1989-12-25,Single,Master,Denpasar,Bali,2014-09-25,Active,6,14,1006,Jakarta HQ,Contract
1367,Satria Salim,Male,33,1992-04-08,Married,Bachelor,Medan,Sumatera Utara,2022-06-23,Active,4,8,1004,Medan Office,Contract
1368,Hadi Pangestu,Male,29,1996-08-28,Single,Master,Surabaya,Jawa Timur,2024-06-10,Terminated,4,7,1004,Surabaya Office,Contract
1369,Karina Salim,Female,28,1997-10-14,Single,Master,Bekasi,Jawa Barat,2024-06-30,Active,2,5,1002,Jakarta HQ,Permanent
1370,Wulan Hutapea,Female,37,1988-04-06,Single,Diploma,Semarang,Jawa Tengah,2023-01-13,Active,7,10,1007,Remote,Permanent
1371,Gilang Nasution,Male,38,1987-07-11,Married,Bachelor,Jakarta,DKI Jakarta,2017-10-03,Active,2,6,1002,Jakarta HQ,Permanent
1372,Teguh Mahendra,Male,35,1990-10-15,Married,Bachelor,Tangerang,Banten,2021-07-20,Active,1,2,1001,Jakarta HQ,Contract
1373,Novi Nugroho,Female,35,1990-09-13,Single,Bachelor,Jakarta,DKI Jakarta,2022-06-05,Active,4,8,1004,Jakarta HQ,Intern
1374,Putri Sutanto,Female,42,1983-11-11,Married,Diploma,Jakarta,DKI Jakarta,2016-04-10,Active,1,3,1001,Jakarta HQ,Permanent
1375,Taufik Maulana,Male,39,1986-01-03,Divorced,Diploma,Surabaya,Jawa Timur,2022-08-21,Active,9,17,1009,Surabaya Office,Permanent
1376,Winda Nasution,Female,32,1993-10-06,Single,Bachelor,Bandung,Jawa Barat,2017-02-16,Active,4,8,1004,Bandung Office,Permanent
1377,Sari Wardhana,Female,30,1995-10-12,Married,Bachelor,Bekasi,Jawa Barat,2025-10-13,Terminated,4,7,1004,Jakarta HQ,Permanent
1378,Farhan Siregar,Male,32,1993-04-16,Single,Bachelor,Surabaya,Jawa Timur,2021-01-30,Resigned,6,14,1006,Surabaya Office,Permanent
1379,Wulan Wardhana,Female,31,1994-05-10,Married,Bachelor,Tangerang,Banten,2023-10-15,Active,4,8,1004,Jakarta HQ,Permanent
1380,Tika Harahap,Female,22,2003-05-16,Single,Bachelor,Bandung,Jawa Barat,2025-08-29,Active,4,7,1004,Bandung Office,Contract
1381,Novi Susilo,Female,29,1996-06-26,Married,High School,Surabaya,Jawa Timur,2024-06-21,Active,1,1,1001,Surabaya Office,Intern
1382,Cantika Mahendra,Female,25,2000-11-15,Single,Master,Bekasi,Jawa Barat,2024-07-17,Resigned,9,16,1009,Jakarta HQ,Permanent
1383,Krisna Wibowo,Male,32,1993-11-23,Single,Bachelor,Jakarta,DKI Jakarta,2018-03-06,Active,4,8,1004,Jakarta HQ,Permanent
1384,Krisna Pangestu,Male,28,1997-10-21,Married,Bachelor,Jakarta,DKI Jakarta,2023-05-15,Active,2,5,1002,Jakarta HQ,Permanent
1385,Yudi Hakim,Male,27,1998-09-01,Single,Bachelor,Jakarta,DKI Jakarta,2025-09-28,Resigned,2,5,1002,Remote,Permanent
1386,Dewi Nasution,Female,25,2000-10-21,Married,Bachelor,Jakarta,DKI Jakarta,2025-09-01,Active,1,1,1001,Jakarta HQ,Contract
1387,Ratih Rahmawati,Female,29,1996-11-03,Married,Bachelor,Surabaya,Jawa Timur,2022-06-14,Active,1,1,1001,Surabaya Office,Contract
1388,Wisnu Anggraini,Male,26,1999-05-06,Single,Bachelor,Bandung,Jawa Barat,2022-09-28,Active,2,5,1002,Bandung Office,Permanent
1389,Gita Anwar,Female,26,1999-02-02,Married,Diploma,Bekasi,Jawa Barat,2025-09-26,Active,6,13,1006,Jakarta HQ,Permanent
1390,Wahyu Sari,Male,47,1978-10-01,Married,Diploma,Bandung,Jawa Barat,2014-02-26,Active,9,17,1009,Bandung Office,Permanent
1391,Krisna Pangestu,Male,31,1994-11-10,Married,Master,Depok,Jawa Barat,2021-10-05,Resigned,3,15,1003,Jakarta HQ,Permanent
1392,Larasati Simanjuntak,Female,26,1999-07-22,Single,Diploma,Tangerang,Banten,2024-06-01,Active,4,8,1004,Jakarta HQ,Permanent
1393,Bagas Sinaga,Male,25,2000-08-13,Married,Master,Depok,Jawa Barat,2025-01-29,Active,6,13,1006,Jakarta HQ,Permanent
1394,Citra Cahyani,Female,27,1998-04-26,Single,Bachelor,Bandung,Jawa Barat,2022-02-08,Active,2,6,1002,Bandung Office,Contract
1395,Bagas Halim,Male,35,1990-01-08,Married,Bachelor,Jakarta,DKI Jakarta,2022-10-26,Active,1,2,1001,Remote,Permanent
1396,Oka Harahap,Male,25,2000-02-26,Single,Diploma,Jakarta,DKI Jakarta,2024-03-28,Active,4,7,1004,Jakarta HQ,Permanent
1397,Nadia Wijaya,Female,35,1990-03-11,Single,Diploma,Jakarta,DKI Jakarta,2023-09-02,Active,4,8,1004,Jakarta HQ,Permanent
1398,Reza Harahap,Male,28,1997-03-01,Married,Master,Jakarta,DKI Jakarta,2022-09-22,Resigned,4,7,1004,Remote,Permanent
1399,Nadia Susilo,Female,36,1989-05-17,Married,Bachelor,Jakarta,DKI Jakarta,2017-04-07,Active,7,10,1007,Remote,Permanent
1400,Adi Simanjuntak,Male,37,1988-04-04,Married,Bachelor,Depok,Jawa Barat,2014-09-17,Active,1,3,1001,Jakarta HQ,Permanent
1401,Joko Halim,Male,29,1996-03-06,Single,Master,Depok,Jawa Barat,2025-10-05,Active,1,1,1001,Jakarta HQ,Permanent
1402,Larasati Pratama,Female,22,2003-08-17,Single,Diploma,Yogyakarta,DI Yogyakarta,2025-09-26,Active,1,1,1001,Jakarta HQ,Permanent
1403,Gilang Hartono,Male,28,1997-04-13,Single,Master,Bandung,Jawa Barat,2024-09-25,Active,2,5,1002,Bandung Office,Permanent
1404,Made Pangestu,Male,30,1995-04-11,Married,Bachelor,Tangerang,Banten,2023-10-17,Active,3,2,1003,Remote,Permanent
1405,Rina Harahap,Female,28,1997-10-18,Single,Bachelor,Bandung,Jawa Barat,2023-09-19,Active,2,6,1002,Bandung Office,Permanent
1406,Putri Hartono,Female,45,1980-07-19,Single,Doctorate,Medan,Sumatera Utara,2019-08-19,Active,1,4,1001,Medan Office,Permanent
1407,Galih Ramadhan,Male,33,1992-08-08,Single,Bachelor,Surabaya,Jawa Timur,2023-01-21,Active,4,8,1004,Surabaya Office,Permanent
1408,Umar Pratama,Male,44,1981-10-24,Married,Diploma,Denpasar,Bali,2013-10-23,Active,10,18,1010,Jakarta HQ,Contract
1409,Elsa Mahendra,Female,27,1998-09-02,Married,Bachelor,Surabaya,Jawa Timur,2023-03-29,Active,5,11,1005,Surabaya Office,Permanent
1410,Dewi Lubis,Female,46,1979-01-04,Married,Bachelor,Bandung,Jawa Barat,2016-04-30,Active,5,12,1005,Remote,Permanent
1411,Putri Hutapea,Female,27,1998-11-16,Married,Bachelor,Yogyakarta,DI Yogyakarta,2022-01-09,Active,7,10,1007,Jakarta HQ,Contract
1412,Eko Iskandar,Male,31,1994-08-16,Married,Master,Semarang,Jawa Tengah,2020-02-07,Active,4,8,1004,Jakarta HQ,Permanent
1413,Faisal Handayani,Male,23,2002-07-06,Married,Master,Jakarta,DKI Jakarta,2023-09-24,Active,3,1,1003,Jakarta HQ,Permanent
1414,Yudi Hutapea,Male,39,1986-08-12,Single,Master,Surabaya,Jawa Timur,2016-03-21,Active,5,12,1005,Remote,Contract
1415,Wisnu Hidayat,Male,33,1992-10-22,Married,Diploma,Bandung,Jawa Barat,2016-01-28,Active,4,8,1004,Bandung Office,Permanent
1416,Dewi Susilo,Female,31,1994-05-15,Married,Bachelor,Surabaya,Jawa Timur,2023-08-12,Active,4,8,1004,Surabaya Office,Permanent
1417,Vino Manurung,Male,28,1997-08-09,Divorced,Diploma,Jakarta,DKI Jakarta,2022-07-31,Active,1,2,1001,Jakarta HQ,Permanent
1418,Bagas Cahyani,Male,50,1975-03-15,Single,Bachelor,Jakarta,DKI Jakarta,2017-08-16,Active,9,17,1009,Jakarta HQ,Permanent
1419,Erika Sari,Female,23,2002-12-16,Married,Bachelor,Tangerang,Banten,2025-08-22,Resigned,2,5,1002,Remote,Permanent
1420,Olivia Setiawan,Female,25,2000-01-03,Married,Bachelor,Denpasar,Bali,2022-09-19,Active,2,5,1002,Jakarta HQ,Permanent
1421,Doni Iskandar,Male,47,1978-06-01,Single,Bachelor,Jakarta,DKI Jakarta,2018-05-11,Active,5,12,1005,Jakarta HQ,Permanent
1422,Doni Wardhana,Male,34,1991-10-20,Divorced,Diploma,Jakarta,DKI Jakarta,2021-08-21,Active,10,18,1010,Jakarta HQ,Intern
1423,Reza Setiawan,Male,28,1997-03-18,Single,Bachelor,Surabaya,Jawa Timur,2022-01-16,Active,6,13,1006,Remote,Permanent
1424,Faisal Wibowo,Male,26,1999-01-05,Married,Master,Makassar,Sulawesi Selatan,2023-06-02,Active,7,10,1007,Jakarta HQ,Permanent
1425,Surya Tanjung,Male,23,2002-10-24,Married,Master,Bandung,Jawa Barat,2023-01-09,Active,4,7,1004,Bandung Office,Contract
1426,Kirana Sinaga,Female,22,2003-03-11,Married,Master,Jakarta,DKI Jakarta,2022-08-25,Active,3,1,1003,Remote,Permanent
1427,Reza Hakim,Male,23,2002-10-25,Married,Bachelor,Jakarta,DKI Jakarta,2024-01-28,Active,2,5,1002,Jakarta HQ,Permanent
1428,Adinda Maulana,Female,39,1986-06-25,Single,Bachelor,Jakarta,DKI Jakarta,2015-04-08,Resigned,3,3,1003,Jakarta HQ,Permanent
1429,Eko Pertiwi,Male,28,1997-01-16,Divorced,Bachelor,Tangerang,Banten,2022-05-27,Active,8,9,1008,Remote,Intern
1430,Hadi Wibowo,Male,34,1991-12-05,Married,Bachelor,Jakarta,DKI Jakarta,2019-05-30,Resigned,1,3,1001,Remote,Permanent
1431,Gilang Wijaya,Male,38,1987-11-17,Single,High School,Bandung,Jawa Barat,2015-10-05,Resigned,7,10,1007,Bandung Office,Permanent
1432,Maya Hakim,Female,36,1989-06-01,Single,Diploma,Semarang,Jawa Tengah,2023-08-20,Active,1,2,1001,Jakarta HQ,Permanent
1433,Eko Ramadhan,Male,22,2003-09-07,Married,Master,Jakarta,DKI Jakarta,2024-06-10,Resigned,6,13,1006,Jakarta HQ,Contract
1434,Naufal Hakim,Male,33,1992-11-04,Single,Bachelor,Denpasar,Bali,2022-05-05,Active,7,10,1007,Jakarta HQ,Permanent
1435,Zaki Rahmawati,Male,30,1995-12-02,Married,Bachelor,Bandung,Jawa Barat,2025-05-18,Active,4,7,1004,Bandung Office,Contract
1436,Doni Santoso,Male,37,1988-08-22,Single,Bachelor,Jakarta,DKI Jakarta,2017-08-04,Active,1,4,1001,Jakarta HQ,Permanent
1437,Naufal Ramadhan,Male,40,1985-02-12,Single,Bachelor,Jakarta,DKI Jakarta,2019-05-14,Active,1,4,1001,Jakarta HQ,Permanent
1438,Salsabila Cahyani,Female,41,1984-08-22,Married,Diploma,Denpasar,Bali,2013-04-11,Active,6,14,1006,Jakarta HQ,Permanent
1439,Dimas Saputra,Male,33,1992-11-01,Married,Bachelor,Depok,Jawa Barat,2022-04-21,Active,1,2,1001,Jakarta HQ,Permanent
1440,Maya Rahmawati,Female,36,1989-08-16,Single,Bachelor,Bekasi,Jawa Barat,2016-06-23,Active,4,8,1004,Jakarta HQ,Intern
1441,Vino Mahendra,Male,33,1992-08-02,Married,Bachelor,Bekasi,Jawa Barat,2024-08-03,Active,8,9,1008,Jakarta HQ,Permanent
1442,Mira Tanjung,Female,45,1980-08-18,Single,Bachelor,Jakarta,DKI Jakarta,2020-02-17,Active,6,14,1006,Jakarta HQ,Permanent
1443,Candra Maulana,Male,27,1998-06-26,Single,Diploma,Jakarta,DKI Jakarta,2025-05-11,Active,2,5,1002,Jakarta HQ,Permanent
1444,Winda Saputra,Female,39,1986-02-11,Single,Bachelor,Bekasi,Jawa Barat,2020-10-23,Active,1,3,1001,Remote,Permanent
1445,Vania Mahendra,Female,47,1978-06-19,Married,Bachelor,Jakarta,DKI Jakarta,2021-02-25,Active,1,4,1001,Jakarta HQ,Permanent
1446,Maya Tanjung,Female,37,1988-09-07,Single,Bachelor,Jakarta,DKI Jakarta,2018-06-21,Active,5,12,1005,Jakarta HQ,Permanent
1447,Sari Saputra,Female,35,1990-09-16,Married,Bachelor,Jakarta,DKI Jakarta,2018-07-19,Active,7,10,1007,Remote,Permanent
1448,Pandu Lubis,Male,33,1992-11-25,Single,Bachelor,Yogyakarta,DI Yogyakarta,2016-08-03,Active,2,6,1002,Jakarta HQ,Permanent
1449,Reza Hutapea,Male,38,1987-10-28,Married,Bachelor,Surabaya,Jawa Timur,2018-01-18,Active,7,10,1007,Remote,Permanent
1450,Eko Permana,Male,43,1982-05-27,Single,Diploma,Jakarta,DKI Jakarta,2018-08-13,Active,6,14,1006,Jakarta HQ,Permanent
1451,Doni Sutanto,Male,36,1989-01-07,Married,Diploma,Jakarta,DKI Jakarta,2022-06-16,Active,7,10,1007,Jakarta HQ,Contract
1452,Dewi Handayani,Female,45,1980-10-10,Single,Master,Yogyakarta,DI Yogyakarta,2021-04-08,Active,9,17,1009,Jakarta HQ,Contract
1453,Naufal Siregar,Male,26,1999-08-03,Married,Master,Surabaya,Jawa Timur,2024-08-31,Active,1,1,1001,Surabaya Office,Permanent
1454,Lukman Permana,Male,26,1999-08-14,Single,Bachelor,Bandung,Jawa Barat,2023-10-05,Active,9,16,1009,Bandung Office,Permanent
1455,Zaki Putri,Male,22,2003-11-20,Married,Bachelor,Tangerang,Banten,2025-10-05,Active,9,16,1009,Jakarta HQ,Contract
1456,Putra Anwar,Male,28,1997-01-13,Single,Master,Jakarta,DKI Jakarta,2023-06-01,Active,3,1,1003,Jakarta HQ,Contract
1457,Sari Handayani,Female,50,1975-08-24,Married,Bachelor,Surabaya,Jawa Timur,2016-05-17,Active,5,12,1005,Surabaya Office,Permanent
1458,Bagas Anggraini,Male,35,1990-11-15,Single,Diploma,Bandung,Jawa Barat,2020-11-01,Active,3,3,1003,Bandung Office,Permanent
1459,Yuliana Wardhana,Female,27,1998-08-16,Single,Diploma,Jakarta,DKI Jakarta,2024-06-21,Active,9,16,1009,Jakarta HQ,Permanent
1460,Mira Wibowo,Female,26,1999-01-18,Single,Bachelor,Denpasar,Bali,2024-09-17,Active,3,15,1003,Jakarta HQ,Permanent
1461,Kirana Manurung,Female,23,2002-01-23,Single,Master,Semarang,Jawa Tengah,2022-03-15,Active,2,5,1002,Jakarta HQ,Contract
1462,Doni Permana,Male,35,1990-04-27,Single,Bachelor,Bandung,Jawa Barat,2020-07-29,Active,2,6,1002,Bandung Office,Permanent
1463,Salsabila Salim,Female,27,1998-01-16,Single,Bachelor,Denpasar,Bali,2024-05-20,Active,8,9,1008,Jakarta HQ,Permanent
1464,Putra Halim,Male,27,1998-10-22,Single,Bachelor,Jakarta,DKI Jakarta,2025-10-30,Active,1,1,1001,Jakarta HQ,Intern
1465,Indra Tanjung,Male,27,1998-08-05,Single,Master,Surabaya,Jawa Timur,2025-05-23,Active,4,7,1004,Surabaya Office,Permanent
1466,Dinda Rahmawati,Female,43,1982-10-27,Divorced,Bachelor,Jakarta,DKI Jakarta,2018-02-12,Active,9,17,1009,Jakarta HQ,Permanent
1467,Joko Anggraini,Male,29,1996-03-02,Married,Bachelor,Jakarta,DKI Jakarta,2021-06-22,Terminated,7,10,1007,Jakarta HQ,Permanent
1468,Hadi Susilo,Male,33,1992-06-03,Single,Master,Jakarta,DKI Jakarta,2019-06-11,Active,10,18,1010,Remote,Permanent
1469,Mario Hakim,Male,28,1997-02-08,Married,Bachelor,Yogyakarta,DI Yogyakarta,2022-09-15,Active,4,7,1004,Remote,Permanent
1470,Farhan Salim,Male,50,1975-08-21,Married,Master,Jakarta,DKI Jakarta,2018-11-01,Active,9,17,1009,Remote,Intern
1471,Dimas Rahmawati,Male,31,1994-01-24,Single,Master,Makassar,Sulawesi Selatan,2024-01-26,Active,8,9,1008,Jakarta HQ,Contract
1472,Bambang Rahmawati,Male,36,1989-11-05,Single,Bachelor,Bandung,Jawa Barat,2023-06-03,Active,1,2,1001,Bandung Office,Permanent
1473,Hendra Anwar,Male,47,1978-08-09,Single,Bachelor,Jakarta,DKI Jakarta,2013-04-02,Active,5,12,1005,Jakarta HQ,Permanent
1474,Salsabila Susilo,Female,33,1992-09-21,Married,Diploma,Jakarta,DKI Jakarta,2016-09-22,Active,4,8,1004,Jakarta HQ,Permanent
1475,Teguh Manurung,Male,26,1999-09-03,Married,Bachelor,Jakarta,DKI Jakarta,2024-02-13,Resigned,8,9,1008,Jakarta HQ,Permanent
1476,Bunga Pertiwi,Female,29,1996-03-26,Single,Bachelor,Jakarta,DKI Jakarta,2024-04-14,Active,2,5,1002,Jakarta HQ,Permanent
1477,Lukman Permana,Male,28,1997-02-24,Single,Bachelor,Bandung,Jawa Barat,2022-09-09,Active,4,8,1004,Remote,Permanent
1478,Pandu Iskandar,Male,37,1988-11-23,Married,Bachelor,Jakarta,DKI Jakarta,2018-06-02,Active,3,15,1003,Remote,Permanent
1479,Salsabila Hartono,Female,48,1977-11-28,Single,Diploma,Jakarta,DKI Jakarta,2014-07-30,Active,1,4,1001,Jakarta HQ,Contract
1480,Gladys Lestari,Female,44,1981-10-08,Single,Bachelor,Bekasi,Jawa Barat,2019-06-06,Resigned,6,14,1006,Jakarta HQ,Permanent
1481,Oktavia Simanjuntak,Female,44,1981-01-16,Married,Master,Bandung,Jawa Barat,2016-02-29,Active,9,17,1009,Bandung Office,Permanent
1482,Vino Simanjuntak,Male,23,2002-05-21,Single,Bachelor,Jakarta,DKI Jakarta,2022-03-05,Active,1,1,1001,Jakarta HQ,Permanent
1483,Oki Lubis,Male,37,1988-10-22,Divorced,Master,Jakarta,DKI Jakarta,2017-03-09,Active,6,14,1006,Jakarta HQ,Permanent
1484,Kirana Harahap,Female,36,1989-05-23,Single,Bachelor,Jakarta,DKI Jakarta,2021-02-28,Active,6,14,1006,Jakarta HQ,Intern
1485,Bunga Pangestu,Female,26,1999-06-22,Single,Bachelor,Semarang,Jawa Tengah,2024-08-04,Resigned,2,5,1002,Jakarta HQ,Permanent
1486,Wisnu Pangestu,Male,38,1987-01-25,Married,Diploma,Yogyakarta,DI Yogyakarta,2016-06-20,Active,1,2,1001,Jakarta HQ,Permanent
1487,Hana Ramadhan,Female,38,1987-09-02,Single,Bachelor,Jakarta,DKI Jakarta,2014-09-12,Active,9,17,1009,Remote,Permanent
1488,Gita Susilo,Female,41,1984-06-27,Married,Bachelor,Semarang,Jawa Tengah,2020-09-01,Active,6,14,1006,Jakarta HQ,Contract
1489,Zaki Wardhana,Male,27,1998-11-22,Single,Bachelor,Surabaya,Jawa Timur,2024-08-16,Active,2,5,1002,Surabaya Office,Contract
1490,Erika Susilo,Female,38,1987-01-23,Single,Diploma,Jakarta,DKI Jakarta,2016-09-29,Active,8,9,1008,Jakarta HQ,Permanent
1491,Dewi Siregar,Female,26,1999-07-13,Married,Master,Medan,Sumatera Utara,2023-05-26,Active,5,11,1005,Remote,Permanent
1492,Pertiwi Harahap,Female,29,1996-12-12,Single,Bachelor,Yogyakarta,DI Yogyakarta,2022-07-24,Active,4,7,1004,Remote,Contract
1493,Indra Simanjuntak,Male,30,1995-09-11,Single,Master,Jakarta,DKI Jakarta,2019-08-14,Active,4,8,1004,Jakarta HQ,Permanent
1494,Zahra Kusuma,Female,30,1995-06-04,Single,Bachelor,Bandung,Jawa Barat,2025-08-30,Resigned,4,7,1004,Bandung Office,Permanent
1495,Teguh Manurung,Male,24,2001-12-13,Single,Diploma,Jakarta,DKI Jakarta,2024-09-09,Active,4,7,1004,Jakarta HQ,Permanent
1496,Doni Maulana,Male,33,1992-04-15,Married,Master,Tangerang,Banten,2023-04-27,Active,7,10,1007,Jakarta HQ,Permanent
1497,Hesti Wardhana,Female,40,1985-03-17,Married,Diploma,Surabaya,Jawa Timur,2020-02-28,Active,5,12,1005,Remote,Permanent
1498,Zahra Pertiwi,Female,28,1997-02-04,Single,Bachelor,Jakarta,DKI Jakarta,2023-01-14,Terminated,4,7,1004,Jakarta HQ,Permanent
1499,Naufal Wardhana,Male,26,1999-05-10,Single,Master,Semarang,Jawa Tengah,2024-07-31,Terminated,1,2,1001,Jakarta HQ,Permanent
1500,Anggita Halim,Female,37,1988-10-05,Single,Bachelor,Depok,Jawa Barat,2022-02-17,Active,4,8,1004,Jakarta HQ,Permanent
1501,Bambang Sari,Male,36,1989-11-15,Married,Bachelor,Yogyakarta,DI Yogyakarta,2018-09-19,Active,5,12,1005,Jakarta HQ,Permanent
1502,Pandu Hutapea,Male,22,2003-10-17,Married,Master,Bandung,Jawa Barat,2024-03-03,Active,1,1,1001,Remote,Permanent
1503,Krisna Nasution,Male,45,1980-07-19,Single,Master,Yogyakarta,DI Yogyakarta,2022-02-24,Active,1,4,1001,Remote,Permanent
1504,Karina Pratama,Female,26,1999-03-06,Single,Master,Jakarta,DKI Jakarta,2023-09-18,Active,2,5,1002,Jakarta HQ,Permanent
1505,Vino Susilo,Male,43,1982-06-09,Single,Bachelor,Jakarta,DKI Jakarta,2016-09-03,Active,6,14,1006,Jakarta HQ,Permanent
1506,Faisal Simanjuntak,Male,48,1977-02-16,Married,Bachelor,Depok,Jawa Barat,2022-04-08,Resigned,9,17,1009,Jakarta HQ,Permanent
1507,Cahyo Anwar,Male,23,2002-11-17,Married,Bachelor,Jakarta,DKI Jakarta,2024-08-21,Active,6,13,1006,Jakarta HQ,Contract
1508,Pertiwi Rahmawati,Female,24,2001-01-02,Single,Bachelor,Bekasi,Jawa Barat,2022-06-16,Active,4,7,1004,Jakarta HQ,Permanent
1509,Krisna Manurung,Male,23,2002-05-03,Married,Bachelor,Semarang,Jawa Tengah,2022-09-01,Active,4,7,1004,Jakarta HQ,Permanent
1510,Erika Setiawan,Female,29,1996-11-11,Married,Bachelor,Bandung,Jawa Barat,2022-07-18,Resigned,7,10,1007,Bandung Office,Permanent
1511,Cantika Simanjuntak,Female,29,1996-07-18,Single,Diploma,Bekasi,Jawa Barat,2025-09-23,Active,4,7,1004,Jakarta HQ,Intern
1512,Wahyu Nugroho,Male,33,1992-08-12,Married,Bachelor,Jakarta,DKI Jakarta,2019-03-21,Active,3,3,1003,Jakarta HQ,Permanent
1513,Olivia Wibowo,Female,33,1992-06-02,Single,Master,Medan,Sumatera Utara,2020-02-24,Active,7,10,1007,Medan Office,Permanent
1514,Made Manurung,Male,36,1989-11-20,Single,Bachelor,Jakarta,DKI Jakarta,2015-08-07,Resigned,8,9,1008,Remote,Permanent
1515,Yudi Lestari,Male,37,1988-11-18,Single,Bachelor,Tangerang,Banten,2015-06-28,Resigned,4,8,1004,Jakarta HQ,Permanent
1516,Cahyo Setiawan,Male,27,1998-11-17,Single,Bachelor,Jakarta,DKI Jakarta,2023-02-22,Active,7,10,1007,Jakarta HQ,Permanent
1517,Wisnu Handayani,Male,22,2003-12-08,Single,Bachelor,Medan,Sumatera Utara,2022-09-25,Active,4,7,1004,Medan Office,Permanent
1518,Rina Sari,Female,26,1999-04-04,Married,Bachelor,Makassar,Sulawesi Selatan,2022-07-03,Active,4,7,1004,Jakarta HQ,Permanent
1519,Rina Anwar,Female,35,1990-02-03,Married,Diploma,Jakarta,DKI Jakarta,2024-10-15,Active,4,8,1004,Jakarta HQ,Contract
1520,Yudi Anggraini,Male,36,1989-05-28,Married,Bachelor,Jakarta,DKI Jakarta,2016-04-12,Active,1,4,1001,Jakarta HQ,Permanent
1521,Pertiwi Ramadhan,Female,31,1994-11-22,Single,Bachelor,Bandung,Jawa Barat,2018-10-21,Active,3,15,1003,Bandung Office,Permanent
1522,Indah Lubis,Female,30,1995-06-14,Single,Bachelor,Jakarta,DKI Jakarta,2021-03-20,Resigned,7,10,1007,Remote,Permanent
1523,Krisna Susilo,Male,39,1986-08-10,Married,Diploma,Jakarta,DKI Jakarta,2013-05-13,Active,5,12,1005,Jakarta HQ,Permanent
1524,Made Santoso,Male,36,1989-04-26,Married,Bachelor,Jakarta,DKI Jakarta,2023-05-12,Active,7,10,1007,Jakarta HQ,Contract
1525,Cantika Sari,Female,28,1997-02-15,Single,Bachelor,Jakarta,DKI Jakarta,2024-02-22,Active,4,8,1004,Remote,Permanent
1526,Anggita Permana,Female,42,1983-03-27,Single,Bachelor,Jakarta,DKI Jakarta,2022-05-01,Active,6,14,1006,Jakarta HQ,Permanent
1527,Bagas Santoso,Male,41,1984-05-06,Single,High School,Surabaya,Jawa Timur,2019-06-22,Active,9,17,1009,Surabaya Office,Contract
1528,Indah Mahendra,Female,36,1989-02-11,Single,Bachelor,Bandung,Jawa Barat,2021-05-30,Active,8,9,1008,Bandung Office,Contract
1529,Elsa Pertiwi,Female,39,1986-03-26,Single,Bachelor,Bekasi,Jawa Barat,2019-07-28,Active,5,12,1005,Jakarta HQ,Contract
1530,Tika Susilo,Female,27,1998-04-02,Single,Diploma,Yogyakarta,DI Yogyakarta,2023-08-30,Active,6,13,1006,Jakarta HQ,Permanent
1531,Anto Lubis,Male,27,1998-08-17,Married,Bachelor,Jakarta,DKI Jakarta,2022-08-03,Active,5,11,1005,Jakarta HQ,Permanent
1532,Made Anwar,Male,25,2000-07-07,Single,Bachelor,Yogyakarta,DI Yogyakarta,2023-03-30,Active,3,1,1003,Jakarta HQ,Permanent
1533,Oki Sinaga,Male,36,1989-08-17,Married,Bachelor,Bandung,Jawa Barat,2013-05-16,Active,1,4,1001,Bandung Office,Permanent
1534,Eko Pangestu,Male,27,1998-05-27,Single,Diploma,Bekasi,Jawa Barat,2022-02-13,Active,1,2,1001,Remote,Permanent
1535,Wisnu Kusuma,Male,30,1995-12-27,Married,Bachelor,Jakarta,DKI Jakarta,2019-06-16,Active,4,8,1004,Jakarta HQ,Permanent
1536,Yoga Cahyani,Male,32,1993-10-25,Married,Bachelor,Tangerang,Banten,2024-03-05,Active,2,6,1002,Jakarta HQ,Permanent
1537,Leo Salim,Male,37,1988-08-11,Single,Bachelor,Semarang,Jawa Tengah,2023-05-26,Active,1,2,1001,Jakarta HQ,Contract
1538,Indah Putri,Female,37,1988-01-16,Married,Bachelor,Jakarta,DKI Jakarta,2019-05-14,Active,1,2,1001,Jakarta HQ,Permanent
1539,Jelita Sari,Female,28,1997-07-07,Married,Bachelor,Bekasi,Jawa Barat,2022-10-01,Resigned,4,7,1004,Jakarta HQ,Contract
1540,Larasati Wijaya,Female,29,1996-01-06,Single,Bachelor,Medan,Sumatera Utara,2024-09-27,Active,1,1,1001,Medan Office,Permanent
1541,Cahyo Cahyani,Male,24,2001-02-05,Single,Master,Surabaya,Jawa Timur,2022-03-03,Active,3,1,1003,Surabaya Office,Permanent
1542,Mario Putri,Male,35,1990-04-17,Married,Bachelor,Jakarta,DKI Jakarta,2017-06-15,Active,7,10,1007,Jakarta HQ,Permanent
1543,Mario Wijaya,Male,37,1988-02-10,Married,Master,Tangerang,Banten,2017-05-10,Active,2,6,1002,Jakarta HQ,Permanent
1544,Taufik Hakim,Male,37,1988-10-04,Married,Bachelor,Jakarta,DKI Jakarta,2018-10-12,Active,2,6,1002,Jakarta HQ,Contract
1545,Cantika Simanjuntak,Female,23,2002-06-03,Single,Bachelor,Surabaya,Jawa Timur,2025-02-16,Active,6,13,1006,Surabaya Office,Permanent
